L1	L2	L3	L4	R1_1	R1_2	R1_3	R1_4
id	L1	L2	L3	L4	R1_1	R1_2	R1_3	R1_4
RPL23AP23	0.873101308408855	0.656981622715594	0.610254558973993	0.493025719779017	0.370151309933423	0.382275784327459	0.457438426356886	0.369119576903433
SNORD58	0.873973025573193	0.33184827448828	0.181873541776396	0.383102080924901	0.152152894267157	0.164605206079503	0.159093106568837	0.151084650499364
SPRN	0.853263605071543	1.87892722753364	1.05545481331499	1.02641120766684	0.781130265552376	0.801232875422402	0.881076292866822	0.85755614292442
TAMALIN	2.76615413513923	2.65872726414668	2.96965775686797	2.72231725761686	3.00890178925255	3.25598006852305	3.28395432096497	3.30951197080532
RPL36AP45	3.00899879724433	2.99259573376036	3.46007756849826	3.29400380617801	2.62138491069705	2.87097249912756	2.72262712283976	2.87698833556783
SUN3	2.05557386093334	1.69204646309893	1.99343013361129	1.31074541792794	1.34054050811703	1.37883861319447	1.4362880197494	1.33725684601825
SNORA9B	1.87125844746496	2.03672846747883	1.9465615197143	2.02550020858905	1.45424763656912	1.47711252622559	1.61174539124352	1.74322809896011
CFL2	4.18172846997901	4.09945798612508	4.60096187346335	4.14698391171429	4.74361677178299	4.27578852856228	5.01330769900856	5.09010370374757
CENATAC-DT	3.52730704113106	4.00414370432956	3.4359562286367	3.58603401199029	3.11921102444979	3.31410485436441	3.37196394918583	2.95487259971598
ELAPOR1	1.88909846671538	1.5117851702239	1.70440282441751	1.51127034253559	1.34230141401151	1.31351995762926	1.36910299087884	1.20894641436009
SULT2B1	1.62199565785852	2.1664243568321	2.23820722573118	1.63859578639401	1.5440825038063	1.51796276422994	1.57308047334861	1.53961793399922
GRIN1	2.89022780386768	3.1217829560334	2.62384087990791	2.75222473111302	2.40731743282213	2.66103469766594	2.27724823976129	2.23795379901812
LINC00271	1.4882044570559	1.48463690441323	1.5591217633651	1.53913204169177	1.94378549055861	2.06233607693085	1.78666336625329	1.73196881362967
RN7SKP255	1.59004438738608	2.53382021990537	2.22108123300029	1.89150160663949	1.62981046882883	1.68493533015152	1.50647318099992	1.6866025361977
MIR646HG	2.83393769807403	2.81667677281542	2.83362741945937	2.96802364407925	2.47829274256504	2.6794173894833	2.30287058350621	2.26446193895579
GUCY1B1	3.10705604990875	3.01077363423316	3.06712817059218	2.8851169494703	3.45130715756766	3.44323237561106	3.30995883038385	3.48447734593605
NFATC4	3.39295655608394	3.59353233891287	4.45579019163417	4.13873275102234	3.14444525241253	3.49216846503387	3.25523794172691	3.59983905007857
GDPD1	4.74990825168617	4.03738255219475	4.51747390014777	4.65304341520908	5.06606058494602	4.7729692400945	5.08268229649618	5.02117823560155
SOX10	2.19167904503169	3.34605210718366	2.77914846773371	2.87172306655054	2.35867367821764	2.38921722383331	2.22358840135568	2.35060967801233
PIEZO2	2.12405469324825	2.42327075744037	2.2678419081179	2.15420183015306	2.98923122724638	2.71354293388664	2.4402999760909	2.53517602030415
CEL	2.46386204514369	3.15671717549691	2.96746224447981	3.25102395983336	2.59602507525983	2.46905282066099	2.49614565354592	2.58678722514341
DUOX1	4.51498946642536	5.41734436677625	4.85383569362088	4.96217594691386	4.32092188727239	4.52535353568349	4.6729228808636	4.44143728851937
TNFRSF13C	3.49191270388295	3.5318505556912	3.75768627657655	3.51219633523998	3.22044023512491	3.31767964538506	3.13281233822416	2.92697910696689
OLIG1	3.18407083330274	2.67865137959703	1.966920921587	2.61653995571112	2.19716360023284	1.91689628877678	2.1238727822533	2.13402954463671
SP4	4.43414688251474	4.5529271335256	4.00636016642904	4.61054898530081	4.80243375122311	5.10142284692454	5.22262741888632	4.55200155024979
TMEM123-DT	3.53495018422995	3.51271284726918	3.51835581391283	3.25406730109898	2.95204729714877	3.00948920479598	3.05876120911609	3.16994755527348
RASA4B	1.2210378816213	2.1996936624698	1.58835626911087	1.46405567876426	1.13809093440841	1.25126947592432	1.31150225611475	1.20952364791795
PPM1F-AS1	4.7174092380001	6.25155322345209	5.781537126639	5.62747682896813	5.21053270803669	5.09879171695705	5.10288837063036	4.91585649457569
HACE1	4.47013245536654	4.27919028477246	4.39666732330186	5.01062149036495	5.17103722970961	4.87111551366686	5.13280820216861	5.13850955233201
MAMSTR	2.39855960651948	3.64856027940171	2.73794076283233	2.85568682425209	2.53953390074376	2.40482357796003	2.37077641438442	2.48158204623993
CPSF4L	2.0349486577561	1.41431908859423	1.3595181436678	1.41611428822074	1.3024630816068	1.20735312791951	1.10923551878187	1.09557132628369
S100P	2.97749958518629	2.37164856511629	3.18491472991207	2.97162151494007	2.42402637133268	2.45441298588884	2.57964701588163	2.19529207503758
RELL2	4.27382622387756	3.58628898562026	4.26206922661404	3.70523358976264	3.64082616601161	3.6303129159013	3.31798019199011	3.36326596691478
IL9RP3	3.37775973631839	3.69811314024518	3.63173146917934	3.28141461665206	3.02031655825359	2.98211092335813	3.21198083665433	3.12597057976178
GYG2P1	3.98915353882076	3.81453896477377	3.51352962186479	4.11791346960455	3.22739349633993	3.13805449447309	3.45974026198692	3.64187655663108
TMEM14B-DT	4.10516832643093	3.91184391504779	3.8917121731403	3.72107940509509	4.36007226384425	4.13405154183104	4.53109160771308	4.27029575001408
ADHFE1	3.66271079820878	4.06601724866188	3.86227487688375	4.11575255066935	3.66007938031258	3.62103648009965	3.26583409826083	3.39428189468268
NR4A1	5.86149248309523	6.5408706681547	5.406463396379	5.23049873621855	5.20861056140767	5.47201779622845	5.15096424691273	5.18932107681004
RASIP1	4.59973072407114	5.68384956684673	5.3330622552591	5.27406017367897	4.77156102510773	4.96722860319254	4.76700321372139	4.53977758058198
PROZ	2.58297892666147	2.09844939037703	2.10635765427118	2.19691501304183	1.74669043945166	2.00037455643974	1.90530077548065	1.80496395663774
TRAPPC5	4.04172437700597	4.77050621282745	4.18836729091385	4.41197583446623	3.84051381542387	3.70197202922747	3.68562554325338	4.18827371494255
AGPAT2	4.56062985432824	5.43592212753342	5.56829358167773	5.57864999679325	4.66136361140918	4.91813845880134	4.94663135545565	4.79444738321353
GTF2IP13	3.8286588724335	3.80453702206622	3.50903858585133	3.77371908319432	3.45772430921315	3.24495588200104	3.36601929258952	3.204961403113
LINC01399	1.57648523240581	1.56054708411531	0.90621504895534	1.09385643551264	1.00554357518872	0.880211734420413	0.871955896254103	0.859995824187037
SIRPB1	2.69722107347495	2.82855860082054	2.7154794713822	2.86409938983982	2.15329209284193	2.46201161140226	2.52583761685001	2.31649766285771
LRP3	2.54231828284045	2.89733077456448	2.72536130874396	2.90960515415147	2.44342553716753	2.36604198931448	2.39229614153881	2.43564929151823
CPNE2	3.22870736954268	4.0337598778579	3.61810026366168	3.57756828718073	3.12599531842315	3.33891308313561	3.0048896550433	3.22767980439867
STAMBPL1	3.01776741558927	2.65655614300909	2.6843884658391	2.78758284312438	3.24568699656188	3.2533082954794	3.1539315620566	3.14893921150504
LHB	1.3097824136241	2.20583091453802	1.58178352251601	1.76641558378587	1.29884432927317	1.24927289539185	1.32007804556153	1.42392515744812
PRR13P5	4.78772862379987	4.01791021792015	4.02620565772857	4.45353575138022	4.72518522826145	4.74146168827811	5.08089449114195	4.96426367305214
RPL22P8	1.8258195918574	0.973346480706138	1.143024091344	0.80450094998709	0.768206659030223	0.884674993052225	0.779437783122699	0.845002798618907
EIF5AP3	1.39623187270275	2.03762352295136	1.23769935328456	2.02422348052883	1.25656859821754	1.37711032984834	1.19570338272338	1.25327564763152
CELP	1.68320845034445	1.41028695270844	1.24469395631814	0.924917017982886	0.890875030345831	0.909617811972863	1.06097791181464	0.88927257187533
NDUFC2	3.80853773924246	4.06608283962341	4.46470925047068	4.22079036522114	3.8744822230605	3.55124371416575	3.79624791582139	3.63208281002533
OGFR-AS1	1.56788879054975	1.64955716776868	1.57287197338779	1.53233797785105	1.29292776481713	1.33949865558212	1.17393308123748	1.22762948136824
FIGN	0.923000812303239	0.49181277121803	0.56307881451761	0.443954287511073	0.318947675059755	0.331181325358956	0.325749029128837	0.389784602786792
SCG5	2.25113286198991	2.38798573687435	1.90490272827287	2.22089543270672	1.77787137461445	1.90030619211676	1.87185909734648	1.77336232703395
SH3RF2	2.35743789973623	1.94729884616879	1.48260403486396	2.08673829868114	1.49255274499138	1.68823923692708	1.43512507709212	1.55485520861285
PABPC1P1	2.52000607671791	3.16478819004827	2.24753913738434	2.83415556153736	2.21739646465344	2.42335952360386	2.20104708713828	1.962726879504
PLEKHG4B	0.510125776970749	0.919982659324505	0.575739447147172	0.457428855369446	0.333411359576146	0.434266769485989	0.340152403728734	0.332378060496218
GLUD2	1.04363755093742	1.04105794885883	1.02524597441199	1.1041525313595	1.26316886497327	1.38961424919565	1.402113457446	1.3022279699828
RADIL	1.22671532773947	1.82972904630629	1.86361799262986	1.53810823773562	1.15127689631107	1.17178975391825	1.24173677344326	1.34405993277522
CACHD1	0.656608809940058	0.654513249380934	0.64163566574717	0.634870668039319	0.792042289413947	1.17273081086442	0.820326660614599	0.839230701919954
CGN	3.87733164561396	4.1704015792431	3.98203046351025	4.4046539876388	4.83601278477295	4.53879144972544	4.57104570809685	4.38134292192147
IL12RB1	2.63185844051647	3.23344086714846	2.818382940142	2.91741624615169	2.52132896393501	2.44058418010554	2.57598786277294	2.51287725849008
RPS24P8	3.73527084213326	3.89192922027607	4.05054102344187	4.46192812366102	3.80759556202547	3.43196538819457	3.55014197631084	3.59472000104945
NECAP1	4.50775257168067	4.08260524230401	4.10570691063947	3.98468471496432	4.54605268414067	4.58347826170147	4.81150640655997	4.47646610565651
DTD2	1.07563048386611	1.07287151955812	1.0559081964635	1.13642094080296	1.29892303274284	1.25086217048519	1.28507947470319	1.70882235047799
AFDN	3.67781282895683	4.37763876567211	3.77428776872276	4.24009016181242	4.60152183010271	4.58965267093533	4.64543737796741	4.36625356756894
SLC2A5	3.63060442347584	3.71116653615001	2.97011162282081	3.92227661131377	3.09925293219706	2.72301763780945	3.12948215485239	3.19812523558789
RPL4P3	1.76664301400248	1.65640172805533	2.10041110805296	1.7271210432151	1.48414469351069	1.53302535234658	1.44163809547606	1.47996916562019
NRTN	0.428928921973292	0.867289398467859	0.711299755743861	0.679600227227458	0.385801840990031	0.397405034195811	0.392239896784631	0.453195718739849
LINC02481	2.35840995350495	2.00843765205511	2.4187105834213	2.13319711127348	1.83550705843202	1.88327756272123	1.92139578258845	1.93324688250584
LINC02371	1.47957256356911	1.10811884970209	0.602068570743091	0.591847396295399	0.640910723346731	0.577335385654712	0.569365430520615	0.557712739801117
FMO5	3.73719224914233	3.58303816750137	3.79991464383766	3.1489280168926	4.18837116651866	4.06596115249044	4.12655360883829	3.89007439914356
TFAP2E-AS1	2.32413084690522	2.15268835395032	1.90537044138626	2.01216787739151	1.69271382901619	1.74512640475819	1.57628599816646	1.85315557941136
PIGZ	4.05390208855251	4.83404761009658	4.68751186729635	4.20026428650432	4.11618193417974	3.77111140288098	3.96698438417122	4.09983566607973
HPSE	4.48279313525332	3.81230239196005	3.93702692600522	3.91434942542308	4.44974733376196	4.62238192113688	4.45366628131038	4.51356196400983
IGFBP2	2.52142371496053	2.87022904718828	2.42074245317746	2.82361920656675	2.12066008932549	2.24661829367264	2.15275391081801	2.45524244960634
ACSM5P1	0.496611212248842	0.136319611861403	0.23541963165603	0.54947127326046	0.101435115578859	0.111324030410938	0.106924087069006	0.100595342003599
BNIPL	3.83607869174196	3.90827080914748	3.56747745700887	3.62639544514711	3.36794773169552	3.4725136833104	3.24814117998083	3.24965944386542
NECTIN1-AS1	0.442126055903093	0.978841293060646	0.637157890054009	0.697468654386063	0.396486816581472	0.49653028603127	0.403356293989402	0.39543441828951
PIGCP1	3.28750494806195	3.73682953269399	3.86525498773332	3.49201324658517	3.87740563304771	4.03159878948308	4.49679920500479	3.99712911471186
RPS3P6	1.84339931788392	1.83426275180306	2.2702669734194	2.15120073930659	1.65631108638997	1.70678398824574	1.6843823063466	1.7088815305344
PAGE2	1.10740778661352	1.09732682683368	0.847388602938539	1.15119345369859	0.839829847832909	0.720094507328809	0.713676585233112	0.704440882818721
RNA5-8SN5	1.25015743405283	1.58540995420361	1.67922816261682	2.0341936105733	1.17421203618218	1.35915450918363	1.18568657810921	1.30568509676326
PPP2R5CP	5.64047918847588	4.89207359118018	4.6588399258281	5.54561520911848	5.95201468546554	5.68407247857241	5.80368093492857	5.8639523150046
NPM2	4.07229346493632	4.45614824543741	4.023353632839	3.93606941397697	3.59384229517386	3.43580278843537	3.87092024236114	3.78894783183441
HTATSF1P2	3.46579747835454	3.90018347500389	4.10120191193808	3.48118936383549	3.42056130426065	3.13099649755871	3.43560411656526	3.19536131386345
CHST7	2.16765590966797	2.71852989387322	2.54959002935912	2.73393943905051	2.17866410388658	2.1276553520754	2.16313824053046	2.26397082980323
ZNF551	5.02380255986102	4.46949831691695	4.52272564339732	5.06099902784814	5.41573935595295	4.81794134511546	5.48372692441959	5.46785010925374
NLRC3	3.32817979587655	3.86321647682468	4.04736340662289	3.78254582408094	3.49419867511807	3.4308056133464	3.1994661541652	3.12703675727618
SMIM10L2B	1.03408519853271	0.602860522868945	0.854659430639699	0.450583193506357	0.42648755194449	0.439729682658443	0.516265919958657	0.42535851090797
CPB2	1.48866967022502	1.07315428858416	1.03750038503615	1.47327628739045	0.959830760449342	0.992079438126503	0.977763265644712	0.88826190863204
ALOXE3	0.797106194736725	1.14428722032481	1.51762412057287	0.961028837755825	0.810491658986254	0.754217849921704	0.828212697759879	0.736800542875227
GNPNAT1	6.51379325491006	5.11954162995955	5.44520992792911	5.63610791409899	6.47763353346281	6.44854925972091	6.65185510261598	6.30894223986025
OCLN	1.51324147130247	1.50952424711654	1.67400079475991	1.474555831874	2.07878761817946	2.04923017664193	1.58628693745411	1.96265441011566
MYOZ3	1.37835560055129	1.15875595992532	1.38567679774496	1.48099726925445	1.04836143154581	1.07948018152524	1.06563443318746	1.04571738475915
HDAC2-AS2	2.80716184848588	2.92819530160211	2.46815178242824	3.02902710406272	2.29986096172121	2.43316585988052	2.3978106825954	2.53246094791448
GABPAP	0.583493045569743	0.581617506340994	0.570138758196558	0.564141711324692	0.716897340541963	0.826817404710497	0.853686848980186	0.854458744813562
HIGD2A	5.1901524714814	4.27100799840117	4.69016494387477	4.8135551972584	4.21103995617385	4.54265496745221	4.31123696568861	4.09130447640922
VASN	4.72492438976425	5.74778706845661	5.20338750747883	4.90916110873257	4.72325311995753	4.88854862978717	4.5309012241524	4.63048728864277
UBE2E2	3.69228058467174	4.12094716305138	4.06974227421783	3.94692546339519	4.6409403176365	4.35312201740316	4.09489491675879	4.50643615850041
DCTN6-DT	1.62661117066294	1.42190746410712	1.53786724270516	1.56718446710877	1.31746308373635	1.22935542944764	1.13966901748533	1.19362510699065
RPS7P10	3.38863443546761	3.65795006495938	3.55605755068864	3.43241221515688	3.25304581446302	3.04807711192034	3.18261340966875	2.93731791599753
ARIH2OS	3.70736949670333	3.89573192164261	3.8662350033289	3.6612265258906	3.43634518414531	3.33652714691581	3.51898385208036	3.28582139907313
ROCK1P1	3.83774056646068	3.75188819582862	3.91122742973074	3.96339573573528	4.24145275114697	4.37940906782296	4.37460535052467	4.08285018119768
RLN3	2.39651361821556	2.39017489496453	2.68337097593827	2.76234391052414	2.89769825677602	3.27308608574901	3.04595140985963	2.88534999725834
CRYZP1	1.91324570593174	0.847049083640397	1.15663552940356	0.92460288829506	0.932454611579281	0.796656465207619	0.787413741774531	0.773887145476227
AGAP2-AS1	1.44376815131085	1.62705775173591	1.55078088688483	1.57990892366331	1.27242412158381	1.24316732509475	1.29804798893815	1.1422558252569
ASXL3	0.618593925053521	0.616629728655708	0.604590025291537	0.598286850481505	0.69831911521135	0.802179191380636	0.990564269570556	0.935075442273756
RN7SL753P	1.48544131368219	2.36136098405621	1.90814114583197	1.85926060235142	1.59372300533605	1.50583773592742	1.56145623388968	1.46327580048777
ETFBKMT	2.75762625092964	2.85281222464746	3.21588769389699	3.20704994300992	3.70342896030818	3.36525636579635	3.65415519228331	3.30027807954968
TCF4-AS1	0.466485003399646	0.575923761913211	0.783016247492944	0.415947033541003	0.297578729257883	0.393916308663083	0.303607594862416	0.296657064187263
ITPK1-AS1	2.96414921343826	3.99881151009011	3.20150828432609	3.4209086583969	2.95920406761449	3.03661925595301	3.0299442664575	2.60598276597338
CDCA4P3	2.06681136531548	1.77455849391859	2.03179998973815	2.09916342945778	1.81326944069891	1.5699579241571	1.47728910593117	1.46221045943464
CLC	4.52899955112875	3.78355864794494	3.59147477432394	3.98184450844405	3.37920225202171	3.74705816081689	3.57161919660166	3.28847516781762
