id,GSM1618288,GSM1618289,GSM1618290,GSM1618291,GSM1618292,GSM1618293,GSM1618294,GSM1618295,GSM1618296,GSM1618297
BTN3A1,8.84775,9.036085,9.42375,7.759573,7.44154,7.434425,7.132846,6.997426,6.551742,6.39913
IGHV3-35,8.210688,7.10351,8.249563,4.887074,5.327725,4.97622,5.333807,5.222931,5.667108,5.437427
LOC100132707,8.135128,8.566296,8.57522,6.993088,6.937112,6.66224,7.108906,6.822648,6.716086,6.976847
SMC2,7.914765,8.213345,8.437386,9.942106,9.770316,9.537508,9.715173,9.423002,10.53087,10.4719
PDCD4-AS1,8.782421,8.904652,8.912337,7.819923,7.629409,7.576169,7.497407,7.665057,7.705221,7.333523
PCNA-AS1,6.979894,6.951581,7.047856,8.124274,8.314724,7.904838,8.19474,8.095263,8.047562,8.19477
HIST1H3D,6.632741,6.44873,6.368546,7.389708,7.569033,7.681484,7.668796,7.686925,8.041528,8.164968
NKG7,8.881165,9.551719,9.297464,7.684752,7.543697,7.307984,7.562276,7.301857,7.675557,7.571678
POP7,7.952069,7.878255,7.811584,9.313545,9.550305,9.053621,9.56209,9.221515,8.883994,9.077868
EXPH5,6.469531,6.233602,6.453565,5.282106,5.110754,5.381261,5.304235,5.483245,5.210692,5.406437
DHRS11,8.039444,8.075013,8.098813,9.396834,9.435793,9.418506,9.387025,9.495806,8.404098,8.991447
PSMC3IP,6.244117,6.232023,6.471075,7.651205,7.478498,7.57233,7.493115,7.910173,7.534667,7.67576
WDHD1,7.323175,7.917052,8.050274,9.515548,9.38033,9.545573,9.469856,9.581514,9.336689,9.161584
ADORA2B,9.32053,9.391118,9.150932,10.58053,10.4179,10.23592,10.22628,10.13831,10.10015,9.937499
CA5B,8.205081,8.056672,7.922704,6.918567,6.37238,6.477408,6.305419,6.486038,6.14994,6.264131
OTTHUMG00000162032,6.108436,6.647733,6.448924,5.063739,4.731253,4.920471,5.056646,4.810169,5.373712,5.261213
SIGLEC14,7.983968,7.945348,7.566795,6.532598,6.559722,6.726821,6.77091,6.623839,6.844304,6.798052
DACH1,8.658781,9.219823,8.943775,7.390893,6.881586,6.666913,6.368707,6.139117,5.572987,5.620616
BEND4,7.638004,7.67017,7.379554,6.486779,6.502136,6.447086,6.66466,6.401469,6.619343,6.489263
MYOF,5.97197,5.64687,5.607749,4.641382,4.699137,4.626536,4.799067,4.687738,4.956451,4.836674
SLAMF6,6.974451,7.153203,8.111727,4.998951,4.466763,4.316069,4.073979,4.055731,4.229528,4.030136
PHLDB2,4.708061,5.021755,5.002858,3.885939,3.952716,3.837934,3.92064,3.820059,4.012965,3.931448
CENPO,7.721246,8.133483,8.165778,9.383826,9.214327,9.449422,9.22314,9.454586,9.547701,9.622585
TSR2,8.182971,8.295112,8.483104,9.858177,9.535198,9.482698,9.297542,9.454939,8.341838,8.575842
A2M-AS1,7.631928,7.496684,7.540305,5.964518,5.898439,6.249833,5.855211,6.364922,6.592963,6.3022
HAUS6,7.612485,7.989146,8.064526,9.330598,9.021713,9.234083,9.183163,9.245844,8.800057,8.790043
MIR4451,7.586941,7.095361,7.699575,5.64046,5.871702,5.863688,5.803397,5.516371,6.300253,6.033039
ITGA9,10.80023,10.09756,10.39339,8.589385,8.395391,7.91688,7.64586,7.271801,6.498499,6.536457
PLOD1,8.291555,8.172454,7.975907,9.290532,9.312511,9.333652,9.143196,9.245258,8.309958,8.669549
GOLGA8J,7.940639,8.008537,8.340992,6.925735,6.913291,7.009973,6.895031,7.011585,7.059088,7.212698
EFCAB13,7.287045,7.376318,7.502914,5.577192,5.376239,5.452573,5.473064,5.687589,5.264403,6.132796
EPB41L5,6.807834,6.769854,7.077524,5.887557,5.77574,5.916131,5.789576,5.875786,5.061181,5.195217
LOC100131289,7.576984,8.003374,7.839761,6.771546,6.699502,6.637479,6.686658,6.722802,6.621916,6.668918
TMEM9B-AS1,9.234815,9.072612,8.901274,7.708695,7.919279,7.931256,8.003008,8.27206,8.3362,8.518304
MYO19,8.135454,8.142669,8.087242,9.221416,9.084604,9.327923,9.184193,9.528116,8.627247,8.757911
GOLGA8K,8.15723,8.278267,8.656784,7.11373,7.078979,7.135583,7.032212,7.132936,7.199471,7.344449
MIR1284,6.939457,7.234662,7.458554,4.811912,4.537127,5.118641,4.680837,5.341417,5.165057,5.803282
RPA1,9.053205,9.303533,9.293668,10.35998,10.43142,10.20127,10.47007,10.21649,10.55516,10.67119
MIR4324,6.130044,6.473893,6.450841,5.090743,4.85551,4.49541,4.498024,4.552779,5.155398,5.027492
IGLL1,9.38669,9.655622,9.135879,7.950551,8.045112,7.809233,8.069615,7.703128,7.989621,7.972086
ARHGAP30,8.2342,8.185764,8.307324,7.391577,7.147753,7.023139,6.95946,6.813984,7.104572,7.054193
MYO1B,4.639505,4.829613,4.915819,3.811804,3.858128,3.686524,3.90326,3.7427,3.951166,3.82545
RFC5,7.346898,7.918174,7.928327,9.23748,9.164709,9.146288,9.272388,9.2895,8.833858,8.766637
TMEM2,8.154186,8.005846,7.895609,9.314971,9.016648,9.05022,8.872057,8.994968,8.010383,8.163159
TMBIM1,8.468594,8.351326,8.106954,9.474342,9.593384,9.351058,9.468524,9.499442,10.04687,10.27478
ELOF1,9.478208,9.571321,9.403439,10.72189,10.38023,10.53224,10.62258,10.74997,10.25478,10.40414
LOC100131564,8.558126,8.767998,8.879295,7.051919,6.695708,7.248248,6.859991,7.389737,7.281314,7.401154
OTTHUMG00000022240,6.397027,6.091127,6.162135,5.065889,5.188758,5.148806,4.966182,5.143583,5.518001,5.298441
MIR606,7.819458,7.502738,7.864847,6.265954,5.911273,6.377921,5.791754,6.124877,5.98562,6.172185
IGHV3-16,7.510563,6.935018,7.369725,5.899087,5.843657,5.741091,6.022153,5.819346,6.098223,5.930955
PPP4R1L,6.285761,6.738665,6.552592,5.141077,5.190619,5.302445,5.341767,5.562221,5.273417,5.540457
MEF2D,9.012109,8.984629,9.136372,8.113967,8.07045,7.838036,8.000959,7.919285,8.147326,8.372296
MPZL2,6.799793,6.985457,6.583209,5.653208,5.37713,5.31598,5.495492,5.416302,5.71452,5.435486
TEK,6.326927,6.173781,5.732072,4.655593,4.633654,4.403934,4.650605,4.41473,4.6381,4.619472
ATAD2,7.988138,8.433875,8.561995,9.745594,9.609891,9.670897,9.717637,9.701251,10.58661,10.56223
MIR604,8.146614,8.292928,7.545236,6.160707,6.378447,6.314473,6.410335,6.543332,6.700443,6.732098
KIAA1407,6.909054,7.165614,7.303924,6.01998,5.653277,5.943398,5.621652,5.637349,5.601327,5.541013
SKA2,8.53344,8.901905,8.852434,9.980627,9.852728,9.758495,9.829546,9.88559,10.51916,10.50798
AK9,5.859387,6.155313,6.233483,4.916481,4.751683,4.951324,4.70345,4.896555,5.019341,5.232885
CHIC1,7.688459,8.051538,8.042253,6.926478,6.87234,6.785677,6.743828,6.745614,6.734365,6.733436
FYB,8.718012,8.668053,8.626047,6.584663,5.753048,5.489444,5.644565,4.825383,5.051115,5.043323
HIST1H4F,6.408022,6.423388,6.469746,7.656619,8.249833,8.340434,8.204184,8.213446,8.687502,8.981792
VPS13C,9.9136,9.832273,10.03669,8.796644,8.289269,8.635492,8.165033,8.315112,8.325063,8.564128
RBBP5,7.555336,7.767497,7.913391,8.77925,8.776489,8.744969,8.786935,8.759261,8.490311,8.676001
IGHJ5,8.495481,8.537479,9.070493,7.141924,7.250438,7.020493,7.194025,7.104824,7.789784,7.480761
ZNF66P,9.755275,9.601558,9.715513,8.372757,7.91684,8.360779,8.23111,8.644374,7.860839,8.01455
SPARC,8.504328,8.364511,7.930273,6.974227,6.79812,6.817556,6.955296,6.777284,7.094731,7.028105
TMEM200A,5.222914,5.806373,5.595233,4.02866,4.205295,3.89238,4.089221,3.895309,4.31625,4.15046
CRYBB1,6.770823,6.529275,6.501562,8.021086,7.642625,7.678467,7.713762,7.658528,7.027948,6.975638
REL,10.22729,9.938321,10.30523,8.963785,8.860112,9.07287,8.82083,9.081361,8.517851,8.635256
HIST1H2AM,6.936913,7.44816,7.392169,8.614787,8.635933,8.468418,8.718772,8.7364,9.120411,9.253906
PKD2,9.27029,9.458179,9.561969,8.054238,7.400676,7.892676,7.132685,7.445635,7.392511,7.432155
ICT1,8.649045,8.787045,8.655985,10.26117,9.943096,9.741429,10.23684,10.0359,9.536581,9.608
ADHFE1,8.656313,8.755583,8.610376,6.935794,6.329177,6.918781,6.484927,7.099071,6.824386,7.115014
KIF27,7.06081,7.42585,7.401381,6.010631,5.781551,6.052743,5.648808,6.015913,5.466403,5.544382
HDDC3,7.623916,7.681384,7.893967,8.668102,8.897345,8.903435,8.94038,9.084853,8.464548,8.659026
TYMS,9.174758,9.752919,9.698117,11.10275,11.2197,10.96006,11.18946,10.9444,10.7166,10.88917
SEMA7A,7.818777,7.826607,7.818666,9.55588,9.704479,9.579358,9.545222,9.647271,9.345334,10.21825
LOC100133050,10.13313,10.11683,9.941768,9.13681,8.873052,9.115226,8.965604,9.08019,9.105074,8.939816
OTTHUMG00000155061,6.433027,6.772439,6.195777,5.066757,4.60834,4.966906,4.90837,5.034739,5.185783,5.299039
TAF5,6.791037,7.02245,7.211146,8.581568,8.450658,8.219317,8.484844,8.166197,8.03717,8.211766
SDR42E1,6.085418,6.69453,6.503827,4.918878,5.086356,4.856708,5.251393,5.020216,5.277961,5.293585
ARL8A,10.01208,9.997312,9.662928,8.786635,8.598974,8.452576,8.544092,8.289122,7.911357,8.007048
ACVR2A,6.376727,6.852875,6.654366,5.523347,5.472582,5.475542,5.335171,5.326639,4.689937,4.581016
BRIX1,8.162024,8.5021,8.415211,9.4636,9.353551,9.556602,9.276434,9.442173,8.702488,8.544355
RACGAP1P,4.436961,3.898694,4.441547,5.6465,5.735689,6.035645,6.248942,6.164072,6.661018,6.683362
KLRC4,4.857844,5.555375,5.780596,3.521659,3.427769,3.21836,3.274585,3.155975,3.351487,3.286389
ZNF738,9.962816,10.08276,10.30058,8.958123,8.522792,8.767143,8.873484,8.921822,8.245831,8.563289
PLIN2,8.243873,7.809944,7.786914,9.349592,9.368469,9.21785,9.794796,9.695924,9.469305,9.798801
DUSP22,9.065196,8.867944,8.900658,7.724199,7.93696,7.643603,7.94846,7.585799,7.078854,7.133878
TLR2,6.83691,6.000696,5.843195,4.12271,4.058323,4.144213,3.987694,3.943286,4.112417,3.962076
RGS18,7.023252,7.070492,6.345889,4.622614,3.848846,3.820425,4.230599,3.504486,3.60806,3.575982
OXSM,6.960279,7.186247,7.042041,8.23055,8.406164,8.110991,8.319736,8.146828,7.267384,7.5963
RNU6-39P,10.81953,10.71239,10.47683,9.335563,9.503477,9.619692,9.412219,9.575774,10.02335,9.810492
MYEF2,8.312668,8.564075,8.814017,6.967741,6.294788,6.749173,6.2604,6.612074,6.039203,6.296575
PAN3,10.22883,10.20451,10.42633,9.199467,9.261498,9.16252,9.151839,9.07281,9.20532,9.569253
KIAA1377,7.157262,7.718563,7.581588,6.123976,5.68044,5.584145,5.676404,5.511172,5.305309,5.291137
PLBD1,8.222346,7.517248,6.891401,4.793605,5.052957,4.948857,5.031634,4.90535,5.167014,5.102508
LILRA1,7.610805,6.947842,6.984416,5.63415,5.639317,5.662737,5.701775,5.735226,6.000491,6.029832
FLJ13197,7.23648,7.952678,8.363129,5.444358,5.378879,5.505817,5.627626,5.595135,5.944893,6.443419
EXOC6B,8.117115,8.161724,7.945554,7.14637,6.739181,6.777655,6.734114,6.639235,5.899982,6.035866
PAX5,8.046177,7.793154,8.528498,6.482311,6.611362,6.57112,6.608542,6.646865,7.09853,6.986798
PREX1,9.546704,9.281935,9.27643,8.18442,8.446624,8.218669,8.374128,8.193195,7.411978,7.340838
KLF7-IT1,5.084434,4.671024,4.890939,3.853952,3.601237,3.516532,3.563609,3.562877,4.052561,3.929733
UQCR10,9.255818,9.427939,9.093349,10.50013,10.66257,10.29897,10.67959,10.4457,9.954389,10.06665
MIR675,8.704024,9.593518,8.982151,7.232578,7.276869,7.181713,7.479795,7.301269,7.71747,7.57783
TXN2,9.179951,9.123299,9.156729,10.12201,10.33325,10.39351,10.30668,10.5584,9.548631,9.858427
ATAD5,7.782916,8.1871,8.239178,9.5126,9.317461,9.571731,9.456841,9.730312,9.945965,9.7246
ZNF662,6.194561,6.795951,6.886469,4.955933,5.062238,5.12965,5.109168,5.164467,5.265809,5.303508
OTTHUMG00000074322,5.456515,5.86188,6.225342,4.241811,4.292558,4.138314,4.20538,4.175967,4.288978,4.458095
UBR7,7.94683,8.239085,8.29438,9.608431,9.283967,9.265344,9.409702,9.26003,9.036201,9.003801
NEDD4L,7.53858,7.650579,7.753034,9.388466,8.819777,9.260349,8.923368,9.286695,9.645835,9.724204
TRPS1,8.232236,8.058013,8.106254,5.698571,5.734025,5.04633,5.937413,4.875133,5.608984,5.199614
CBS,6.882382,6.65556,6.777622,8.441538,8.544159,9.075552,8.777265,9.375275,8.340149,8.624602
GGH,6.40096,6.694829,6.479269,7.776842,7.742596,7.512654,7.606874,7.358834,7.545496,7.387783
AMHR2,7.686929,7.558045,7.453654,8.844308,8.699892,9.055017,8.37286,8.722131,7.641428,7.896023
HIF1A,10.66902,10.72389,10.79279,9.928024,9.645849,9.588149,9.728761,9.599066,9.471399,9.399483
CCT6A,8.500167,8.751411,8.897985,9.749245,9.89362,9.749704,9.823169,9.75478,8.907958,8.762351
EXOSC9,7.847574,8.130304,8.218476,9.356273,9.454893,9.376801,9.252687,9.353299,9.037755,9.510034
RNU6-42P,10.63544,10.44867,10.34842,9.188542,9.446579,9.433363,9.302548,9.44854,9.790225,9.562684
GAD1,5.467669,5.554729,5.542928,7.990415,8.217711,8.10336,8.18191,8.342361,7.351489,8.680099
TPTEP1,7.751777,7.85717,7.994163,6.406312,5.875525,6.485141,6.115252,6.364038,6.111829,6.397958
CD300A,8.010134,8.25316,8.269983,7.248464,7.05673,7.220082,7.040184,6.917796,7.345257,7.183957
MNS1,6.83691,7.627612,7.516177,9.234653,9.124471,9.004515,9.16163,8.995953,8.317976,8.442823
SUV39H2,7.943118,8.251781,8.202571,9.44564,9.165548,9.240903,9.189038,9.216403,8.425844,8.162184
AP1S1,7.126077,6.943807,7.068838,8.127199,8.42725,8.063953,7.972226,7.70911,7.318595,7.193808
NFKBIA,10.96418,11.01147,10.90507,9.740899,9.401609,9.206889,9.133076,8.884048,8.091066,8.521475
POLQ,5.952133,6.721842,6.828703,8.932696,8.561804,9.122339,8.612318,9.134956,9.26043,9.462688
GRAPL,7.85336,8.140945,8.054639,6.90241,6.999769,6.8264,7.058041,6.767426,7.326959,7.141174
GTF2A1,8.299135,8.558275,8.548405,9.577631,9.56049,9.358038,9.446038,9.245961,9.695947,9.657929
C1orf74,7.412914,7.569664,7.675088,8.903967,8.830876,8.501643,8.74727,8.549996,7.760417,7.823776
PHF5A,6.880726,6.917269,7.22538,8.139313,8.255199,8.02807,8.148199,7.949909,7.192296,7.335912
CSTF2,7.896361,8.183709,8.286174,9.446263,9.197865,9.193308,9.031615,9.151891,8.120928,8.220829
PDRG1,6.929314,6.916305,6.955627,8.04114,8.308739,7.913055,8.406613,8.091291,7.517938,7.4428
DDX58,8.119919,8.509851,8.654775,6.696425,6.657083,6.274254,6.516622,6.030847,6.479361,6.908295
GPR141,6.405432,6.473886,5.53222,4.071846,4.054424,4.131073,4.028164,4.142506,4.237063,4.095358
GTF2IRD2P1,8.195423,8.440702,8.684303,6.678668,6.597816,6.418563,6.317669,6.381629,6.249314,7.035978
MIR378E,8.408716,8.280653,8.284938,7.367851,7.163657,7.429411,7.171266,6.991688,7.653058,7.444428
ARGLU1,10.73326,10.75198,10.92361,9.727157,9.567482,9.840675,9.390063,9.695032,9.45015,9.58342
CTNNAL1,5.539238,6.022461,6.068987,7.509253,7.777999,7.85381,8.079422,8.27553,8.307955,8.923507
LOC100505549,6.865177,6.574707,6.73073,5.755581,5.442152,5.562124,5.42877,5.548674,5.477712,5.729319
ZNF354C,6.098293,6.455206,6.422692,5.284916,5.356337,5.200449,5.374946,5.233838,5.076256,5.113648
TMEM154,8.811107,8.655268,8.376085,6.830173,6.255796,6.362462,6.252166,5.449376,5.551682,5.346189
OTTHUMG00000162476,9.433104,9.886423,9.969991,8.248612,7.993524,8.34231,7.955656,8.224357,7.689988,7.979714
KIF1C,6.770333,6.395282,6.663035,7.879482,8.215064,7.790077,7.970193,7.777008,7.378307,7.579926
CARF,7.898304,7.798925,8.296633,6.561457,6.133324,6.35812,5.974606,6.379089,6.467538,6.740215
GRPEL2,7.235197,7.548928,7.794463,9.041961,8.7879,8.920856,8.846737,9.082815,8.844766,8.682221
OTTHUMG00000059495,5.65615,5.470186,5.816563,4.316093,4.215339,4.339437,4.523393,4.512067,4.6496,5.193201
UGCG,7.277532,7.442223,7.387111,8.354441,8.79106,8.450868,8.982315,9.031167,8.379977,8.173405
MZT1,6.370833,6.726745,6.900421,7.922563,7.936294,7.78991,7.978951,7.930232,8.918177,8.864629
KIAA0125,9.196208,10.01238,10.02524,7.928049,7.831094,7.891448,7.498959,7.400456,7.633348,7.535855
BTN3A3,7.818005,8.175225,8.455502,6.801132,6.406325,6.424998,6.121505,5.8918,5.71246,5.688782
CAST,8.548815,8.36667,8.432,9.368744,9.472887,9.683881,9.518948,9.782885,9.220779,9.303144
ARL13B,6.780252,7.083803,7.079824,8.766821,8.326641,8.240098,8.269042,8.064772,8.017525,8.229531
LNX2,8.465088,8.439087,8.521549,9.848529,9.768497,9.544803,9.689007,9.49739,10.0913,10.54195
OR2L8,8.02033,8.408798,8.125427,4.509099,4.97443,5.71116,4.065375,5.157394,5.472922,5.258119
LRRC59,7.530938,7.182173,7.47358,8.480117,8.639736,8.445381,8.395214,8.67382,7.992366,8.012937
CACNA1C-AS2,7.017527,7.425115,7.373693,6.075226,5.812298,5.880213,5.5374,5.852934,6.092753,5.845816
KMO,5.305498,5.284834,6.508148,3.043497,3.150726,2.938381,3.171901,3.001182,3.111801,3.238278
HIST1H2BE,5.959027,6.04748,6.005679,6.786198,7.077754,7.182365,7.063919,7.129978,7.439216,7.509091
LOC100996870,8.934875,8.705173,8.508525,6.991168,6.998838,7.451525,7.01693,7.404069,6.712319,6.864537
RNU6-17,11.21101,11.0293,10.93709,9.655731,9.800522,10.05064,9.859317,10.07773,10.4444,10.2239
RNU6-18,11.21101,11.0293,10.93709,9.655731,9.800522,10.05064,9.859317,10.07773,10.4444,10.2239
ANXA6,10.52852,10.60415,10.71117,8.208707,8.488544,7.460393,7.59404,6.735396,6.786227,6.676847
ISOC2,8.407948,8.037835,7.965642,9.234684,9.22102,9.273368,9.320072,9.46746,8.653658,8.666331
GPR21,8.599371,8.742407,8.96196,7.662562,7.421277,7.534719,7.277826,7.510443,7.294378,7.600617
MEIS3P1,5.413398,5.437273,5.054152,6.995715,7.372546,6.780266,6.519849,6.353145,5.194109,5.69459
DNAJC6,7.786369,8.027354,7.777428,8.851362,8.926696,8.887496,9.0961,9.320439,9.991241,10.2381
LINC00623,7.2912,7.404488,7.583316,6.401027,6.215789,6.501468,6.264107,6.390635,6.112834,6.285368
IGHV1-18,7.232256,7.070844,7.447079,5.988152,5.858848,6.138281,6.090131,5.936257,6.658547,6.315071
RNU6-34P,10.9462,10.63287,10.52555,8.987334,9.03931,9.430305,9.048841,9.467072,9.785264,9.641877
EIF2S1,8.629412,9.032533,9.006911,10.18162,10.11157,9.924699,10.08906,9.914936,9.642194,9.697417
PCGF6,7.777938,8.064299,7.974482,9.153003,8.947034,8.819654,8.976976,8.918921,8.388628,8.343569
LOC283683,9.562826,9.786969,9.833051,8.840551,8.499844,8.653229,8.601898,8.612185,8.660192,8.507875
SNORD94,10.73127,10.36454,10.54998,8.994391,8.416777,8.906956,8.437645,8.93618,8.811152,9.108846
ZFP90,8.648939,8.818475,8.752295,7.611909,7.727862,7.656167,7.873205,7.849295,7.371548,7.805348
PMS2P1,10.72657,10.69765,10.71771,9.635233,9.416519,9.792768,9.505042,9.73207,8.611998,8.842795
SNRNP25,7.616586,7.358773,7.637058,8.81767,9.031039,8.62696,9.039415,8.840748,8.683708,8.38137
FLJ10038,10.03227,9.746019,10.00524,7.651953,7.048165,7.571885,6.45557,7.435543,6.694407,7.288543
LILRB2,8.351143,7.844074,7.859557,6.686115,6.795616,6.735551,6.932726,6.813738,7.173239,7.013831
C8orf44,8.074542,8.271816,8.474819,6.938167,6.621315,7.039841,6.554505,6.834088,6.881267,7.133694
NDUFAB1,7.350326,7.775198,7.7498,9.094481,9.111078,8.7974,9.271439,8.966083,8.206304,8.348412
MRPL24,7.554623,7.658773,7.771563,8.978588,8.667709,8.583934,8.728505,8.597024,8.293884,8.319883
OTTHUMG00000152506,5.708732,5.216447,6.173382,3.724027,3.487018,3.752949,3.818763,4.23267,3.754513,3.626356
ZW10,7.5419,7.717397,7.843326,8.940679,9.14774,8.757027,9.054592,8.71435,8.570507,8.571377
SLA,7.882633,7.766579,7.743937,6.75488,6.469378,6.172472,6.167122,5.964972,6.257325,6.092864
OTTHUMG00000016695,4.792984,4.515047,4.696449,3.690586,3.625639,3.352201,3.748062,3.562099,4.206813,4.339857
RAD51AP1,5.758454,6.638866,6.611319,8.630402,8.203856,8.340908,8.408647,8.531209,8.999374,9.050204
ERV3-1,9.110438,9.444117,9.536643,7.712448,7.25906,7.846088,7.382557,7.848158,7.416934,7.648926
C1orf131,5.838493,6.094694,6.218828,7.286517,7.05137,7.06451,7.193439,7.127103,6.654297,6.785778
MICU3,4.906038,5.569634,5.703685,3.75398,3.604232,3.49528,3.563242,3.301807,3.214103,3.285544
RAD51C,7.050708,7.407848,7.525499,9.093574,8.780745,8.540009,8.687188,8.636376,8.074255,7.985025
MGP,5.430978,4.975083,5.192197,4.164373,4.151466,3.995987,4.214852,4.13797,4.577215,4.529599
GADD45GIP1,7.942426,7.925512,7.791197,9.102208,9.076236,8.763689,9.247795,8.972609,8.720818,8.79568
PHF21A,9.920407,9.887981,9.973398,9.011883,8.656963,8.740145,8.623989,8.73114,9.499304,9.839065
LOC100130899,6.253137,5.862971,6.046832,7.7686,7.7262,7.995456,8.000935,8.479928,7.818256,8.458341
ITGAX,8.890086,8.383873,8.093017,6.904723,6.753902,6.868792,6.939376,6.803165,7.079196,7.003606
ZNF22,9.243533,9.73095,9.590547,8.326332,8.415731,8.273363,8.380762,8.394529,8.433216,8.224638
SENP7,8.52809,8.903179,8.893244,7.290235,6.553257,7.056097,6.725798,7.08764,7.739745,7.922106
ZNF718,8.458241,9.029188,8.633056,7.423313,7.360554,7.532747,7.698404,7.798812,7.708076,7.660059
LOC728875,7.402874,7.526906,7.67173,6.559398,6.362268,6.643581,6.38261,6.530052,6.261817,6.404781
LOC284551,6.386864,6.528166,6.206489,4.975143,5.40064,5.19775,5.321135,5.173541,5.408687,5.30157
EMB,8.760744,9.239984,9.438379,6.747621,5.551388,5.589225,5.742153,4.87247,4.859875,4.670768
OTTHUMG00000015498,8.901425,9.314285,9.301132,6.599223,4.928956,6.175591,3.601941,3.646915,3.029969,3.309847
EPB41L3,7.08664,6.416518,6.722716,5.281081,5.426622,5.264929,5.445215,5.303407,5.607236,5.484776
NCF2,7.350697,6.959286,6.403023,5.047276,5.141109,5.084579,5.206314,5.122375,5.383648,5.302015
BTRC,8.299323,8.677813,8.505627,9.543604,9.601338,9.653469,9.79711,9.831736,10.37648,10.70272
OTTHUMG00000155862,7.283175,7.234151,7.355827,5.928948,5.442115,5.866595,5.316548,5.743471,5.299255,5.701872
CYP7B1,7.343342,6.868984,7.350759,5.652458,5.081091,4.833152,5.076865,4.700778,4.765325,4.670737
OTTHUMG00000164634,5.961204,5.578557,4.85328,3.238658,3.369725,3.448791,3.53484,3.518727,3.243887,3.260627
PLAA,8.518507,8.800651,8.870432,9.829285,9.893877,9.671121,9.833488,9.665863,9.622202,9.759145
HPDL,6.569197,6.546507,6.200092,7.517623,7.596423,7.399349,7.456273,7.360527,6.576106,6.444802
CKS1B,6.002452,6.581806,6.705351,7.971574,7.93508,7.909334,7.884914,8.042605,8.268389,8.148623
GBP1,6.480487,7.625633,7.497762,4.874606,4.80183,4.494524,4.901985,4.567303,4.876697,4.979239
OTTHUMG00000164159,5.891095,5.796748,5.501585,4.55823,4.015131,4.202348,4.27947,3.997358,3.835991,3.984046
SNORA48,11.4007,11.31061,11.13648,9.561665,9.408948,9.925628,9.352872,9.964289,9.823225,9.982401
SUPT16H,9.425037,9.747329,9.910358,10.8387,10.77465,10.81199,10.66827,10.73952,10.04708,10.18529
CYBA,9.532576,9.121506,9.345679,8.341887,8.213771,8.322572,8.085009,8.129438,8.275379,8.101259
MIR4796,6.724269,6.029011,6.350821,4.315228,3.661955,4.523456,3.858598,4.234279,4.689219,4.805709
TFR2,8.80376,8.836067,8.625916,9.844927,9.876493,10.06272,10.07111,10.31511,10.34057,10.72968
C2orf27A,5.513719,5.733566,6.185615,4.424831,4.122838,4.415123,4.27626,4.192399,4.202879,4.189219
OTTHUMG00000009307,5.375939,5.530868,5.846379,4.306828,4.269285,4.445651,4.26018,4.515147,4.587513,4.80447
SLFN5,6.297509,6.456524,6.962271,5.169443,5.199883,5.164386,5.24689,5.145707,5.135034,5.251403
RNU6-1,11.253038,10.974794,10.983612,9.67447,9.526655,9.99522,9.628945,9.908897,10.362834,10.140293
FMO4,6.595213,7.007862,7.072892,5.717698,5.279701,5.178347,5.249364,5.150084,5.213899,5.252727
CENPVP1,7.020828,7.47046,7.475711,5.979791,6.205095,5.79503,6.082662,6.113978,6.215993,6.130918
OTTHUMG00000160808,8.097471,8.24369,8.672744,6.971327,6.964524,6.958407,6.888886,6.919526,6.794405,6.432684
RNU6-11,11.2532,10.97197,10.98291,9.674026,9.526047,9.994585,9.629556,9.905474,10.36446,10.13891
RNU6-37,11.2532,10.97197,10.98291,9.674026,9.526047,9.994585,9.629556,9.905474,10.36446,10.13891
MIR548I2,6.07291,6.060566,6.086129,4.292943,4.274438,4.849206,4.345119,4.581507,4.577435,5.057953
ETF1,8.607908,8.892548,8.745488,9.909874,9.641539,9.775728,9.566351,9.81528,9.432811,9.485382
